first_name,last_name,email,phone,age,city,country,order_date,product_id,quantity,unit_price
Selin,Celik,selin.celik263@example.com,5930000263,61,Adana,TR,2026-03-25,123,4,111.31
Can,Sahin,can.sahin264@example.com,(594) 000-0264,62,Ankara,TR,2026-03-26,124,5,112.68
Deniz,Koc,deniz.koc265@,+90 595 000 0265,63,Istanbul,TR,2026-03-27,125,1,114.05
Ece,Erdem,ece.erdem266@example.com,0596-000-0266,64,,TR,2026-03-28,126,2,115.42
Burak,  KARA  ,burak.kara267@example.com,5970000267,65,Bursa,TR,2026/31/05,127,3,116.79
Derya,Veli,derya.veli268@example.com,5980000268,-4,Konya,TR,2026-03-30,128,4,118.16
Kerem,Oz,kerem.oz269@example.com,5990000269,67,Antalya,TR,2026-03-31,129,5,119.53
Seda,Aydin,seda.aydin270@example.com,+90 510 000 0270,68,Eskisehir,Turkey,2026-04-01,130,1,120.90
Yusuf,yilmaz,yusuf.yilmaz271@example.com,5110000271,69,Adana,TR,2026-04-02,131,2,122.27
  ENES  ,Yildiz,enes.yildiz272@example.com,5120000272,70,  ankara ,TR,2026-04-03,132,3,123.64
Ayse,Ak,ayse.ak273@example.com,0513-000-0273,71,ISTANBUL,TR,2026-04-04,133,4,125.01
Mehmet,Can,mehmet.can274@example.com,5140000274,72,Izmir,TR,2026-04-05,134,5,126.38
Zeynep,Arslan,zeynep.arslan275@example.com,+90 515 000 0275,18,Bursa,TR,2026-04-06,135,1,127.75
ali,Kaya,ali.kaya276@example.com,5160000276,19,Konya,TR,2026-04-07,136,2,129.12
Elif,Polat,elif.polat277@example.com,5170000277,20,Antalya,TR,2026-04-08,137,3,130.49
Murat,Demir,murat.demir278@example.com,5180000278,21,Eskisehir,TR,2026-04-09,138,4,131.86
Selin,Celik,,5190000279,22,Adana,Turkey,2026-04-10,139,5,133.23
Can,Sahin,can.sahin280@example.com,+90 520 000 0280,23,Ankara,TR,2026-04-11,140,1,134.60
Deniz,Koc,deniz.koc281@example.com,5210000281,24,Istanbul,TR,2026-04-12,141,2,135.97
Ece,Erdem,ece.erdem282@example.com,5220000282,25,Izmir,TR,13/04/2026,142,3,137.34
Burak,Kara,burak.kara283@example.com,5230000283,26,Bursa,TR,2026-04-14,143,4,138.71
Derya,  VELI  ,derya.veli284@example.com,5240000284,156,Konya,TR,2026-04-15,144,5,140.08
Kerem,Oz,kerem.oz285@example.com,+90 525 000 0285,28,,TR,2026-04-16,145,1,141.45
Seda,Aydin,seda.aydin286@example.com,(526) 000-0286,29,ESKISEHIR,TR,2026-04-17,146,2,142.82
Yusuf,Yilmaz,YUSUF.YILMAZ287@EXAMPLE.COM,0527-000-0287,30,Adana,TR,2026-04-18,147,3,144.19
Enes,Yildiz,enes.yildiz288@example.com,5280000288,31,Ankara,Turkey,2026-04-19,148,4,145.56
  AYSE  ,Ak,ayse.ak289@example.com,5290000289,32,  istanbul ,TR,2026-04-20,149,5,146.93
Mehmet,Can,mehmet.can290@example.com,,33,Izmir,TR,2026-04-21,150,1,148.30
Zeynep,Arslan,zeynep.arslan291@example.com,5310000291,34,Bursa,TR,2026-04-22,151,0,149.67
Ali,Kaya,ali.kaya292@example.com,5320000292,35,Konya,TR,2026-04-23,152,3,151.04
Elif,Polat,elif.polat293@example.com,5330000293,36,Antalya,TR,2026-04-24,153,4,152.41
Murat,demir,murat.demir294@example.com,0534-000-0294,37,Eskisehir,TR,2026-04-25,154,5,153.78
Selin,Celik,selin.celik295@example.com,+90 535 000 0295,38,Adana,TR,26.04.2026,155,1,155.15
Can,Sahin,can.sahin296[at]example.com,5360000296,39,Ankara,TR,2026-04-27,156,2,156.52
Deniz,Koc,deniz.koc297@example.com,(537) 000-0297,40,Istanbul,Turkey,2026-04-28,157,3,157.89
Ece,Erdem,ece.erdem298@example.com,5380000298,41,Izmir,TR,2026-04-29,158,4,159.26
burak,Kara,burak.kara299@example.com,5390000299,42,BURSA,TR,2026-04-30,159,5,160.63
Derya,Veli,derya.veli300@example.com,+90 540 000 0300,43,Konya,TR,2026-05-01,100,1,162.00
Kerem,  OZ  ,kerem.oz301@example.com,abc-phone,44,Antalya,TR,2026-05-02,101,2,163.37
Seda,Aydin,seda.aydin302@example.com,5420000302,45,Eskisehir,TR,2026-05-03,102,3,164.74
Yusuf,Yilmaz,yusuf.yilmaz303@example.com,5430000303,46,Adana,TR,2026-05-04,103,4,166.11
Enes,Yildiz,enes.yildiz304@example.com,5440000304,47,,TR,2026-05-05,104,5,167.48
Ayse,Ak,ayse.ak305@example.com,+90 545 000 0305,48,Istanbul,TR,2026-05-06,105,1,168.85
  MEHMET  ,Can,mehmet.can306@example.com,5460000306,49,  izmir ,Turkey,2026-05-07,106,2,170.22
Zeynep,Arslan,zeynep.arslan307@example.com,5470000307,50,Bursa,TR,2026-05-08,107,3,171.59
Ali,Kaya,ali.kaya308@example.com,0548-000-0308,51,Konya,TR,2026-05-09,108,4,172.96
Elif,Polat,elif.polat309@example.com,5490000309,52,Antalya,TR,2026-05-10,109,5,174.33
Murat,Demir,,+90 550 000 0310,53,Eskisehir,TR,2026-05-11,110,1,175.70
Selin,Celik,selin.celik311@example.com,5510000311,54,Adana,TR,2026-05-12,111,2,177.07
Can,Sahin,can.sahin312@example.com,5520000312,55,ANKARA,TR,2026-05-13,112,3,178.44
Deniz,Koc,deniz.koc313@example.com,5530000313,56,Istanbul,TR,2026-05-14,113,4,179.81
Ece,Erdem,ece.erdem314@example.com,5540000314,57,Izmir,TR,2026-05-15,114,5,181.18
Burak,Kara,burak.kara315@example.com,+90 555 000 0315,58,Bursa,Turkey,2026-05-16,115,1,182.55
Derya,Veli,derya.veli316@example.com,5560000316,59,Konya,TR,2026-05-17,116,2,-12.00
Kerem,oz,kerem.oz317@example.com,5570000317,60,Antalya,TR,2026-05-18,117,3,185.29
Seda,  AYDIN  ,seda.aydin318@,5580000318,61,Eskisehir,TR,2026-05-19,118,4,186.66
Yusuf,Yilmaz,yusuf.yilmaz319@example.com,,62,Adana,TR,2026-05-20,119,5,188.03
Enes,Yildiz,enes.yildiz320@example.com,+90 560 000 0320,63,Ankara,TR,2026-05-21,120,1,189.40
Ayse,Ak,ayse.ak321@example.com,5610000321,64,Istanbul,TR,2026-05-22,121,2,190.77
mehmet,Can,mehmet.can322@example.com,0562-000-0322,65,Izmir,TR,2026-05-23,122,3,192.14
  ZEYNEP  ,Arslan,zeynep.arslan323@example.com,5630000323,66,,TR,2026-05-24,123,4,193.51
Ali,Kaya,ali.kaya324@example.com,5640000324,67,Konya,Turkey,2026-05-25,124,5,194.88
Elif,Polat,elif.polat325@example.com,+90 565 000 0325,68,ANTALYA,TR,2026-05-26,125,1,196.25
Murat,Demir,murat.demir326@example.com,5660000326,69,Eskisehir,TR,2026-05-27,126,2,197.62
Selin,Celik,selin.celik327@example.com,5670000327,70,Adana,TR,2026-05-28,127,3,198.99
Can,Sahin,CAN.SAHIN328@EXAMPLE.COM,5680000328,71,Ankara,TR,2026-05-29,128,4,200.36
Deniz,Koc,deniz.koc329@example.com,0569-000-0329,72,Istanbul,TR,30/05/2026,129,5,201.73
Ece,Erdem,ece.erdem330@example.com,+90 570 000 0330,18,Izmir,TR,2026-05-31,130,1,203.10
Burak,Kara,burak.kara331@example.com,5710000331,19,Bursa,TR,2026-06-01,131,2,204.47
Derya,Veli,derya.veli332@example.com,5720000332,yas,Konya,TR,2026-06-02,132,3,205.84
Kerem,Oz,kerem.oz333[at]example.com,5730000333,21,Antalya,Turkey,2026-06-03,133,4,207.21
Seda,Aydin,seda.aydin334@example.com,5740000334,22,Eskisehir,TR,2026-06-04,134,5,208.58
Yusuf,  YILMAZ  ,yusuf.yilmaz335@example.com,+90 575 000 0335,-4,Adana,TR,2026-06-05,135,1,209.95
Enes,Yildiz,enes.yildiz336@example.com,0576-000-0336,24,Ankara,TR,2026-06-06,136,2,211.32
Ayse,Ak,ayse.ak337@example.com,5770000337,25,Istanbul,TR,2026-06-07,137,3,212.69
Mehmet,Can,mehmet.can338@example.com,5780000338,26,IZMIR,TR,2026-06-08,138,4,214.06
Zeynep,Arslan,zeynep.arslan339@example.com,5790000339,27,Bursa,TR,2026-06-09,139,5,215.43
  ALI  ,kaya,ali.kaya340@example.com,+90 580 000 0340,28,  konya ,TR,2026-06-10,140,1,216.80
Elif,Polat,,(581) 000-0341,29,Antalya,TR,2026-06-11,141,2,218.17
Murat,Demir,murat.demir342@example.com,5820000342,30,,Turkey,2026-06-12,142,3,219.54
Selin,Celik,selin.celik343@example.com,0583-000-0343,31,Adana,TR,2026-06-13,143,4,220.91
Can,Sahin,can.sahin344@example.com,abc-phone,32,Ankara,TR,2026-06-14,144,5,222.28
deniz,Koc,deniz.koc345@example.com,+90 585 000 0345,33,Istanbul,TR,2026-06-15,145,1,223.65
Ece,Erdem,ece.erdem346@example.com,5860000346,34,Izmir,TR,2026-06-16,146,2,225.02
Burak,Kara,burak.kara347@example.com,5870000347,35,Bursa,TR,2026-06-17,147,3,226.39
Derya,Veli,derya.veli348@example.com,,36,Konya,TR,2026-06-18,148,4,227.76
Kerem,Oz,kerem.oz349@example.com,5890000349,37,Antalya,TR,2026-06-19,149,5,229.13
Seda,Aydin,seda.aydin350@example.com,+90 590 000 0350,38,Eskisehir,TR,2026-06-20,150,1,230.50
Yusuf,Yilmaz,yusuf.yilmaz351@example.com,5910000351,39,ADANA,Turkey,2026-06-21,151,2,231.87
Enes,  YILDIZ  ,enes.yildiz352@example.com,(592) 000-0352,40,Ankara,TR,2026-06-22,152,3,233.24
Ayse,Ak,ayse.ak353@example.com,5930000353,41,Istanbul,TR,2026-06-23,153,4,234.61
Mehmet,Can,mehmet.can354@example.com,5940000354,42,Izmir,TR,24.06.2026,154,5,235.98
Zeynep,Arslan,zeynep.arslan355@example.com,+90 595 000 0355,156,Bursa,TR,2026-06-25,155,1,237.35
Ali,Kaya,ali.kaya356@example.com,5960000356,44,Konya,TR,2026/31/05,156,2,238.72
  ELIF  ,Polat,elif.polat357@example.com,0597-000-0357,45,  antalya ,TR,2026-06-27,157,3,240.09
Murat,Demir,murat.demir358@example.com,5980000358,46,Eskisehir,TR,2026-06-28,158,4,241.46
Selin,Celik,selin.celik359@example.com,5990000359,47,Adana,TR,2026-06-29,159,5,242.83
Can,Sahin,can.sahin360@example.com,+90 510 000 0360,48,Ankara,Turkey,2026-01-01,100,1,244.20
Deniz,Koc,deniz.koc361@example.com,5110000361,49,,TR,2026-01-02,101,2,245.57
Ece,Erdem,ece.erdem362@example.com,5120000362,50,Izmir,TR,2026-01-03,102,3,246.94
Burak,kara,burak.kara363@example.com,(513) 000-0363,51,Bursa,TR,2026-01-04,103,4,248.31
Derya,Veli,derya.veli364@example.com,0514-000-0364,52,KONYA,TR,2026-01-05,104,5,249.68
Kerem,Oz,kerem.oz365@example.com,+90 515 000 0365,53,Antalya,TR,2026-01-06,105,1,251.05
Seda,Aydin,seda.aydin366@example.com,5160000366,54,Eskisehir,TR,2026-01-07,106,2,252.42
Yusuf,Yilmaz,yusuf.yilmaz367@example.com,5170000367,55,Adana,TR,2026-01-08,107,3,253.79
enes,Yildiz,enes.yildiz368@example.com,5180000368,56,Ankara,TR,2026-01-09,108,4,255.16
Ayse,  AK  ,AYSE.AK369@EXAMPLE.COM,5190000369,57,Istanbul,Turkey,2026-01-10,109,5,256.53
Mehmet,Can,mehmet.can370[at]example.com,+90 520 000 0370,58,Izmir,TR,2026-01-11,110,1,257.90
Zeynep,Arslan,zeynep.arslan371@,0521-000-0371,59,Bursa,TR,2026-01-12,111,2,259.27
Ali,Kaya,,5220000372,60,Konya,TR,2026-01-13,112,3,260.64
Elif,Polat,elif.polat373@example.com,5230000373,61,Antalya,TR,2026-01-14,113,4,262.01
  MURAT  ,Demir,murat.demir374@example.com,(524) 000-0374,62,  eskisehir ,TR,2026-01-15,114,5,263.38
Selin,Celik,selin.celik375@example.com,+90 525 000 0375,63,Adana,TR,2026-01-16,115,1,264.75
Can,Sahin,can.sahin376@example.com,5260000376,64,Ankara,TR,17/01/2026,116,2,266.12
Deniz,Koc,deniz.koc377@example.com,,65,ISTANBUL,TR,2026-01-18,117,3,267.49
Ece,Erdem,ece.erdem378@example.com,0528-000-0378,66,Izmir,Turkey,2026-01-19,118,4,268.86
Burak,Kara,burak.kara379@example.com,5290000379,67,Bursa,TR,2026-01-20,119,5,270.23
Derya,Veli,derya.veli380@example.com,+90 530 000 0380,68,,TR,2026-01-21,120,1,271.60
Kerem,Oz,kerem.oz381@example.com,5310000381,69,Antalya,TR,2026-01-22,121,2,272.97
Seda,Aydin,seda.aydin382@example.com,5320000382,70,Eskisehir,TR,2026-01-23,122,3,274.34
Yusuf,Yilmaz,yusuf.yilmaz383@example.com,5330000383,71,Adana,TR,2026-01-24,123,4,275.71
Enes,Yildiz,enes.yildiz384@example.com,5340000384,72,Ankara,TR,2026-01-25,124,5,277.08
Ayse,Ak,ayse.ak385@example.com,+90 535 000 0385,18,Istanbul,TR,2026-01-26,125,1,278.45
Mehmet,  CAN  ,mehmet.can386@example.com,5360000386,19,Izmir,TR,2026-01-27,126,2,279.82
Zeynep,Arslan,zeynep.arslan387@example.com,abc-phone,20,Bursa,Turkey,2026-01-28,127,3,281.19
Ali,Kaya,ali.kaya388@example.com,5380000388,21,Konya,TR,2026-01-29,128,0,282.56
Elif,Polat,elif.polat389@example.com,5390000389,22,Antalya,TR,2026-01-30,129,5,283.93
Murat,Demir,murat.demir390@example.com,+90 540 000 0390,23,ESKISEHIR,TR,2026-01-31,130,1,285.30
  SELIN  ,Celik,selin.celik391@example.com,5410000391,24,  adana ,TR,2026-02-01,131,2,286.67
Can,Sahin,can.sahin392@example.com,0542-000-0392,25,Ankara,TR,2026-02-02,132,3,288.04
Deniz,Koc,deniz.koc393@example.com,5430000393,26,Istanbul,TR,2026-02-03,133,4,289.41
Ece,Erdem,ece.erdem394@example.com,5440000394,27,Izmir,TR,2026-02-04,134,5,290.78
Burak,Kara,burak.kara395@example.com,+90 545 000 0395,28,Bursa,TR,2026-02-05,135,1,-12.00
Derya,Veli,derya.veli396@example.com,(546) 000-0396,29,Konya,Turkey,2026-02-06,136,2,293.52
Kerem,Oz,kerem.oz397@example.com,5470000397,30,Antalya,TR,2026-02-07,137,3,294.89
Seda,Aydin,seda.aydin398@example.com,5480000398,31,Eskisehir,TR,2026-02-08,138,4,296.26
Yusuf,Yilmaz,yusuf.yilmaz399@example.com,0549-000-0399,32,,TR,2026-02-09,139,5,297.63
Enes,Yildiz,enes.yildiz400@example.com,+90 550 000 0400,33,Ankara,TR,2026-02-10,140,1,25.00
Ayse,Ak,ayse.ak401@example.com,5510000401,34,Istanbul,TR,2026-02-11,141,2,26.37
Mehmet,Can,mehmet.can402@example.com,5520000402,-4,Izmir,TR,2026-02-12,142,3,27.74
Zeynep,  ARSLAN  ,,5530000403,36,BURSA,TR,2026-02-13,143,4,29.11
Ali,Kaya,ali.kaya404@example.com,5540000404,37,Konya,TR,2026-02-14,144,5,30.48
Elif,Polat,elif.polat405@example.com,+90 555 000 0405,38,Antalya,Turkey,2026-02-15,145,1,31.85
Murat,Demir,murat.demir406@example.com,,39,Eskisehir,TR,2026-02-16,146,2,33.22
Selin,Celik,selin.celik407[at]example.com,(557) 000-0407,40,Adana,TR,2026-02-17,147,3,34.59
  CAN  ,Sahin,can.sahin408@example.com,5580000408,41,  ankara ,TR,2026-02-18,148,4,35.96
Deniz,koc,deniz.koc409@example.com,5590000409,42,Istanbul,TR,2026-02-19,149,5,37.33
Ece,Erdem,ECE.ERDEM410@EXAMPLE.COM,+90 560 000 0410,43,Izmir,TR,2026-02-20,150,1,38.70
Burak,Kara,burak.kara411@example.com,5610000411,44,Bursa,TR,2026-02-21,151,2,40.07
Derya,Veli,derya.veli412@example.com,5620000412,45,Konya,TR,2026-02-22,152,3,41.44
Kerem,Oz,kerem.oz413@example.com,0563-000-0413,46,Antalya,TR,23.02.2026,153,4,42.81
seda,Aydin,seda.aydin414@example.com,5640000414,47,Eskisehir,Turkey,2026-02-24,154,5,44.18
Yusuf,Yilmaz,yusuf.yilmaz415@example.com,+90 565 000 0415,yas,Adana,TR,2026-02-25,155,1,45.55
Enes,Yildiz,enes.yildiz416@example.com,5660000416,49,ANKARA,TR,2026-02-26,156,2,46.92
Ayse,Ak,ayse.ak417@example.com,5670000417,50,Istanbul,TR,2026-02-27,157,3,48.29
Mehmet,Can,mehmet.can418@example.com,(568) 000-0418,51,,TR,2026-02-28,158,4,49.66
Zeynep,Arslan,zeynep.arslan419@example.com,5690000419,52,Bursa,TR,2026-03-01,159,5,51.03
Ali,  KAYA  ,ali.kaya420@example.com,+90 570 000 0420,53,Konya,TR,2026-03-02,100,1,52.40
Elif,Polat,elif.polat421@example.com,5710000421,54,Antalya,TR,2026-03-03,101,2,53.77
Murat,Demir,murat.demir422@example.com,5720000422,55,Eskisehir,TR,2026-03-04,102,3,55.14
Selin,Celik,selin.celik423@example.com,5730000423,56,Adana,Turkey,05/03/2026,103,4,56.51
Can,Sahin,can.sahin424@,5740000424,57,Ankara,TR,2026-03-06,104,5,57.88
  DENIZ  ,Koc,deniz.koc425@example.com,+90 575 000 0425,58,  istanbul ,TR,2026-03-07,105,1,59.25
Ece,Erdem,ece.erdem426@example.com,5760000426,156,Izmir,TR,2026-03-08,106,2,60.62
Burak,Kara,burak.kara427@example.com,0577-000-0427,60,Bursa,TR,2026-03-09,107,3,61.99
Derya,Veli,derya.veli428@example.com,5780000428,61,Konya,TR,2026-03-10,108,4,63.36
Kerem,Oz,kerem.oz429@example.com,(579) 000-0429,62,ANTALYA,TR,2026-03-11,109,5,64.73
Seda,Aydin,seda.aydin430@example.com,abc-phone,63,Eskisehir,TR,2026-03-12,110,1,66.10
Yusuf,Yilmaz,yusuf.yilmaz431@example.com,5810000431,64,Adana,TR,2026-03-13,111,2,67.47
Enes,yildiz,enes.yildiz432@example.com,5820000432,65,Ankara,Turkey,2026-03-14,112,3,68.84
Ayse,Ak,ayse.ak433@example.com,5830000433,66,Istanbul,TR,2026-03-15,113,4,70.21
Mehmet,Can,,0584-000-0434,67,Izmir,TR,2026-03-16,114,5,71.58
Zeynep,Arslan,zeynep.arslan435@example.com,,68,Bursa,TR,2026-03-17,115,1,72.95
Ali,Kaya,ali.kaya436@example.com,5860000436,69,Konya,TR,2026-03-18,116,2,74.32
elif,  POLAT  ,elif.polat437@example.com,5870000437,70,,TR,2026-03-19,117,3,75.69
Murat,Demir,murat.demir438@example.com,5880000438,71,Eskisehir,TR,2026-03-20,118,4,77.06
Selin,Celik,selin.celik439@example.com,5890000439,72,Adana,TR,2026-03-21,119,5,78.43
Can,Sahin,can.sahin440@example.com,+90 590 000 0440,18,Ankara,TR,2026-03-22,120,1,79.80
Deniz,Koc,deniz.koc441@example.com,0591-000-0441,19,Istanbul,Turkey,2026-03-23,121,2,81.17
  ECE  ,Erdem,ece.erdem442@example.com,5920000442,20,IZMIR,TR,2026-03-24,122,3,82.54
Burak,Kara,burak.kara443@example.com,5930000443,21,Bursa,TR,2026-03-25,123,4,83.91
Derya,Veli,derya.veli444[at]example.com,5940000444,22,Konya,TR,2026-03-26,124,5,85.28
Kerem,Oz,kerem.oz445@example.com,+90 595 000 0445,23,Antalya,TR,2026/31/05,125,1,86.65
Seda,Aydin,seda.aydin446@example.com,5960000446,24,Eskisehir,TR,2026-03-28,126,2,88.02
Yusuf,Yilmaz,yusuf.yilmaz447@example.com,5970000447,25,Adana,TR,2026-03-29,127,3,89.39
Enes,Yildiz,enes.yildiz448@example.com,0598-000-0448,26,Ankara,TR,2026-03-30,128,4,90.76
Ayse,Ak,ayse.ak449@example.com,5990000449,27,Istanbul,TR,2026-03-31,129,5,92.13
Mehmet,Can,mehmet.can450@example.com,+90 510 000 0450,28,Izmir,Turkey,2026-04-01,130,1,93.50
Zeynep,Arslan,ZEYNEP.ARSLAN451@EXAMPLE.COM,(511) 000-0451,29,Bursa,TR,2026-04-02,131,2,94.87
Ali,Kaya,ali.kaya452@example.com,5120000452,30,Konya,TR,2026-04-03,132,3,96.24
Elif,Polat,elif.polat453@example.com,5130000453,31,Antalya,TR,2026-04-04,133,4,97.61
Murat,  DEMIR  ,murat.demir454@example.com,5140000454,32,Eskisehir,TR,2026-04-05,134,5,98.98
Selin,celik,selin.celik455@example.com,+90 515 000 0455,33,ADANA,TR,2026-04-06,135,1,100.35
Can,Sahin,can.sahin456@example.com,5160000456,34,,TR,2026-04-07,136,2,101.72
Deniz,Koc,deniz.koc457@example.com,5170000457,35,Istanbul,TR,2026-04-08,137,3,103.09
Ece,Erdem,ece.erdem458@example.com,5180000458,36,Izmir,TR,2026-04-09,138,4,104.46
  BURAK  ,Kara,burak.kara459@example.com,5190000459,37,  bursa ,Turkey,2026-04-10,139,5,105.83
derya,Veli,derya.veli460@example.com,+90 520 000 0460,38,Konya,TR,2026-04-11,140,1,107.20
Kerem,Oz,kerem.oz461@example.com,5210000461,39,Antalya,TR,2026-04-12,141,2,108.57
Seda,Aydin,seda.aydin462@example.com,0522-000-0462,40,Eskisehir,TR,2026-04-13,142,3,109.94
Yusuf,Yilmaz,yusuf.yilmaz463@example.com,5230000463,41,Adana,TR,2026-04-14,143,4,111.31
Enes,Yildiz,enes.yildiz464@example.com,,42,Ankara,TR,2026-04-15,144,5,112.68
Ayse,Ak,,+90 525 000 0465,43,Istanbul,TR,2026-04-16,145,1,114.05
Mehmet,Can,mehmet.can466@example.com,5260000466,44,Izmir,TR,2026-04-17,146,2,115.42
Zeynep,Arslan,zeynep.arslan467@example.com,5270000467,45,Bursa,TR,2026-04-18,147,3,116.79
Ali,Kaya,ali.kaya468@example.com,5280000468,46,KONYA,Turkey,2026-04-19,148,4,118.16
Elif,Polat,elif.polat469@example.com,0529-000-0469,-4,Antalya,TR,2026-04-20,149,5,119.53
Murat,Demir,murat.demir470@example.com,+90 530 000 0470,48,Eskisehir,TR,21/04/2026,150,1,120.90
Selin,  CELIK  ,selin.celik471@example.com,5310000471,49,Adana,TR,2026-04-22,151,2,122.27
Can,Sahin,can.sahin472@example.com,5320000472,50,Ankara,TR,23.04.2026,152,3,123.64
Deniz,Koc,deniz.koc473@example.com,abc-phone,51,Istanbul,TR,2026-04-24,153,4,125.01
Ece,Erdem,ece.erdem474@example.com,5340000474,52,Izmir,TR,2026-04-25,154,5,-12.00
Burak,Kara,burak.kara475@example.com,+90 535 000 0475,53,,TR,2026-04-26,155,1,127.75
  DERYA  ,Veli,derya.veli476@example.com,0536-000-0476,54,  konya ,TR,2026-04-27,156,2,129.12
Kerem,Oz,kerem.oz477@,5370000477,55,Antalya,Turkey,2026-04-28,157,3,130.49
Seda,aydin,seda.aydin478@example.com,5380000478,56,Eskisehir,TR,2026-04-29,158,4,131.86
Yusuf,Yilmaz,yusuf.yilmaz479@example.com,5390000479,57,Adana,TR,2026-04-30,159,5,133.23
Enes,Yildiz,enes.yildiz480@example.com,+90 540 000 0480,58,Ankara,TR,2026-05-01,100,1,134.60
Ayse,Ak,ayse.ak481[at]example.com,5410000481,59,ISTANBUL,TR,2026-05-02,101,2,135.97
Mehmet,Can,mehmet.can482@example.com,5420000482,60,Izmir,TR,2026-05-03,102,3,137.34
zeynep,Arslan,zeynep.arslan483@example.com,0543-000-0483,61,Bursa,TR,2026-05-04,103,4,138.71
Ali,Kaya,ali.kaya484@example.com,(544) 000-0484,62,Konya,TR,2026-05-05,104,5,140.08
Elif,Polat,elif.polat485@example.com,+90 545 000 0485,63,Antalya,TR,2026-05-06,105,0,141.45
Murat,Demir,murat.demir486@example.com,5460000486,64,Eskisehir,Turkey,2026-05-07,106,2,142.82
Selin,Celik,selin.celik487@example.com,5470000487,65,Adana,TR,2026-05-08,107,3,144.19
Can,  SAHIN  ,can.sahin488@example.com,5480000488,66,Ankara,TR,2026-05-09,108,4,145.56
Deniz,Koc,deniz.koc489@example.com,5490000489,67,Istanbul,TR,2026-05-10,109,5,146.93
Ece,Erdem,ece.erdem490@example.com,+90 550 000 0490,68,Izmir,TR,2026-05-11,110,1,148.30
Burak,Kara,burak.kara491@example.com,5510000491,69,Bursa,TR,2026-05-12,111,2,149.67
Derya,Veli,DERYA.VELI492@EXAMPLE.COM,5520000492,70,Konya,TR,2026-05-13,112,3,151.04
  KEREM  ,Oz,kerem.oz493@example.com,,71,  antalya ,TR,2026-05-14,113,4,152.41
Seda,Aydin,seda.aydin494@example.com,5540000494,72,,TR,2026-05-15,114,5,153.78
Yusuf,Yilmaz,yusuf.yilmaz495@example.com,+90 555 000 0495,18,Adana,Turkey,2026-05-16,115,1,155.15
Enes,Yildiz,,5560000496,19,Ankara,TR,2026-05-17,116,2,156.52
Ayse,Ak,ayse.ak497@example.com,0557-000-0497,156,Istanbul,TR,2026-05-18,117,3,157.89
Mehmet,Can,mehmet.can498@example.com,5580000498,yas,Izmir,TR,2026-05-19,118,4,159.26
Zeynep,Arslan,zeynep.arslan499@example.com,5590000499,22,Bursa,TR,2026-05-20,119,5,160.63
 CAN ,sahin,can.sahin376@example.com,5260000376,64,Ankara,TR,17/01/2026,116,2,266.12
Elif,polat,elif.polat501@example.com,5610000501,24,Antalya,TR,2026-05-22,121,2,163.37
Murat,Demir,murat.demir502@example.com,5620000502,25,Eskisehir,TR,2026-05-23,122,3,164.74
Selin,Celik,selin.celik503@example.com,5630000503,26,Adana,TR,2026-05-24,123,4,166.11
Can,Sahin,can.sahin504@example.com,0564-000-0504,27,Ankara,Turkey,2026-05-25,124,5,167.48
Deniz,  KOC  ,deniz.koc505@example.com,+90 565 000 0505,28,Istanbul,TR,2026-05-26,125,1,168.85
ece,Erdem,ece.erdem506@example.com,(566) 000-0506,29,Izmir,TR,2026-05-27,126,2,170.22
Burak,Kara,burak.kara507@example.com,5670000507,30,BURSA,TR,2026-05-28,127,3,171.59
Derya,Veli,derya.veli508@example.com,5680000508,31,Konya,TR,2026-05-29,128,4,172.96
Kerem,Oz,kerem.oz509@example.com,5690000509,32,Antalya,TR,2026-05-30,129,5,174.33
  SEDA  ,Aydin,seda.aydin510@example.com,+90 570 000 0510,33,  eskisehir ,TR,2026-05-31,130,1,175.70
Yusuf,Yilmaz,yusuf.yilmaz511@example.com,0571-000-0511,34,Adana,TR,2026-06-01,131,2,177.07
Enes,Yildiz,enes.yildiz512@example.com,5720000512,35,Ankara,TR,2026-06-02,132,3,178.44
Ayse,Ak,ayse.ak513@example.com,5730000513,36,,Turkey,2026-06-03,133,4,179.81
Mehmet,Can,mehmet.can514@example.com,5740000514,37,Izmir,TR,2026-06-04,134,5,181.18
Zeynep,Arslan,zeynep.arslan515@example.com,+90 575 000 0515,38,Bursa,TR,2026-06-05,135,1,182.55
Ali,Kaya,ali.kaya516@example.com,abc-phone,39,Konya,TR,2026-06-06,136,2,183.92
Elif,Polat,elif.polat517@example.com,(577) 000-0517,40,Antalya,TR,07/06/2026,137,3,185.29
Murat,Demir,murat.demir518[at]example.com,0578-000-0518,41,Eskisehir,TR,2026-06-08,138,4,186.66
Selin,Celik,selin.celik519@example.com,5790000519,42,Adana,TR,2026-06-09,139,5,188.03
Can,Sahin,can.sahin520@example.com,+90 580 000 0520,43,ANKARA,TR,2026-06-10,140,1,189.40
Deniz,Koc,deniz.koc521@example.com,5810000521,44,Istanbul,TR,2026-06-11,141,2,190.77
Ece,  ERDEM  ,ece.erdem522@example.com,,45,Izmir,Turkey,2026-06-12,142,3,192.14
Burak,Kara,burak.kara523@example.com,5830000523,46,Bursa,TR,2026-06-13,143,4,193.51
Derya,veli,derya.veli524@example.com,5840000524,47,Konya,TR,2026-06-14,144,5,194.88
